"ID";"Geslacht";"Persoonskenmerken";"UitstromersHoMetEnZonderDiploma";"Arbeidsmarktpositie";"Studierichting";"Peilmoment";"Perioden";"UitstromersHo_1"
"3766089";"4000   ";"A051735";"A043054";"A043837";"A042615";"A029080";"2015SJ00";"180"
"3766104";"4000   ";"A051735";"A043054";"A043837";"A042615";"A029081";"2015SJ00";"180"
"3766119";"4000   ";"A051735";"A043054";"A043837";"A042615";"A029082";"2015SJ00";"180"
"3766149";"4000   ";"A051735";"A043054";"A043837";"A042616";"A029077";"2015SJ00";
"3766164";"4000   ";"A051735";"A043054";"A043837";"A042616";"A029078";"2015SJ00";"690"
"3766179";"4000   ";"A051735";"A043054";"A043837";"A042616";"A029079";"2015SJ00";"780"
"3766194";"4000   ";"A051735";"A043054";"A043837";"A042616";"A029080";"2015SJ00";"810"
"3766209";"4000   ";"A051735";"A043054";"A043837";"A042616";"A029081";"2015SJ00";"820"
"3766224";"4000   ";"A051735";"A043054";"A043837";"A042616";"A029082";"2015SJ00";"840"
"3766254";"4000   ";"A051735";"A043054";"A043837";"A042617";"A029077";"2015SJ00";
"3766269";"4000   ";"A051735";"A043054";"A043837";"A042617";"A029078";"2015SJ00";"290"
"3766284";"4000   ";"A051735";"A043054";"A043837";"A042617";"A029079";"2015SJ00";"350"
"3766299";"4000   ";"A051735";"A043054";"A043837";"A042617";"A029080";"2015SJ00";"370"
"3766314";"4000   ";"A051735";"A043054";"A043837";"A042617";"A029081";"2015SJ00";"390"
"3766329";"4000   ";"A051735";"A043054";"A043837";"A042617";"A029082";"2015SJ00";"400"
"3766359";"4000   ";"A051735";"A043054";"A043837";"A042618";"A029077";"2015SJ00";
"3766374";"4000   ";"A051735";"A043054";"A043837";"A042618";"A029078";"2015SJ00";"140"
"3766389";"4000   ";"A051735";"A043054";"A043837";"A042618";"A029079";"2015SJ00";"180"
"3766404";"4000   ";"A051735";"A043054";"A043837";"A042618";"A029080";"2015SJ00";"190"
"3766419";"4000   ";"A051735";"A043054";"A043837";"A042618";"A029081";"2015SJ00";"190"
"3766434";"4000   ";"A051735";"A043054";"A043837";"A042618";"A029082";"2015SJ00";"200"
"3768774";"4000   ";"A051735";"A043055";"A028813";"T001332";"A029077";"2015SJ00";"9920"
"3768789";"4000   ";"A051735";"A043055";"A028813";"T001332";"A029078";"2015SJ00";"10760"
"3768804";"4000   ";"A051735";"A043055";"A028813";"T001332";"A029079";"2015SJ00";"10820"
"3768819";"4000   ";"A051735";"A043055";"A028813";"T001332";"A029080";"2015SJ00";"10750"
"3768834";"4000   ";"A051735";"A043055";"A028813";"T001332";"A029081";"2015SJ00";"10400"
"3768849";"4000   ";"A051735";"A043055";"A028813";"T001332";"A029082";"2015SJ00";"10600"
"3768879";"4000   ";"A051735";"A043055";"A028813";"A042609";"A029077";"2015SJ00";"0"
"3768894";"4000   ";"A051735";"A043055";"A028813";"A042609";"A029078";"2015SJ00";"0"
"3768909";"4000   ";"A051735";"A043055";"A028813";"A042609";"A029079";"2015SJ00";"0"
"3768924";"4000   ";"A051735";"A043055";"A028813";"A042609";"A029080";"2015SJ00";"0"
"3768939";"4000   ";"A051735";"A043055";"A028813";"A042609";"A029081";"2015SJ00";"0"
"3768954";"4000   ";"A051735";"A043055";"A028813";"A042609";"A029082";"2015SJ00";"0"
"3768984";"4000   ";"A051735";"A043055";"A028813";"A042610";"A029077";"2015SJ00";"380"
"3768999";"4000   ";"A051735";"A043055";"A028813";"A042610";"A029078";"2015SJ00";"430"
"3769014";"4000   ";"A051735";"A043055";"A028813";"A042610";"A029079";"2015SJ00";"430"
"3769029";"4000   ";"A051735";"A043055";"A028813";"A042610";"A029080";"2015SJ00";"420"
"3769044";"4000   ";"A051735";"A043055";"A028813";"A042610";"A029081";"2015SJ00";"420"
"3769059";"4000   ";"A051735";"A043055";"A028813";"A042610";"A029082";"2015SJ00";"420"
"3769089";"4000   ";"A051735";"A043055";"A028813";"A042611";"A029077";"2015SJ00";"500"
"3769104";"4000   ";"A051735";"A043055";"A028813";"A042611";"A029078";"2015SJ00";"550"
"3769119";"4000   ";"A051735";"A043055";"A028813";"A042611";"A029079";"2015SJ00";"550"
"3769134";"4000   ";"A051735";"A043055";"A028813";"A042611";"A029080";"2015SJ00";"550"
"3769149";"4000   ";"A051735";"A043055";"A028813";"A042611";"A029081";"2015SJ00";"520"
"3769164";"4000   ";"A051735";"A043055";"A028813";"A042611";"A029082";"2015SJ00";"520"
"3769194";"4000   ";"A051735";"A043055";"A028813";"A042612";"A029077";"2015SJ00";"510"
"3769209";"4000   ";"A051735";"A043055";"A028813";"A042612";"A029078";"2015SJ00";"550"
"3769224";"4000   ";"A051735";"A043055";"A028813";"A042612";"A029079";"2015SJ00";"550"
"3769239";"4000   ";"A051735";"A043055";"A028813";"A042612";"A029080";"2015SJ00";"550"
"3769254";"4000   ";"A051735";"A043055";"A028813";"A042612";"A029081";"2015SJ00";"540"
"3769269";"4000   ";"A051735";"A043055";"A028813";"A042612";"A029082";"2015SJ00";"550"
"3769299";"4000   ";"A051735";"A043055";"A028813";"A042613";"A029077";"2015SJ00";"740"
"3769314";"4000   ";"A051735";"A043055";"A028813";"A042613";"A029078";"2015SJ00";"820"
"3769329";"4000   ";"A051735";"A043055";"A028813";"A042613";"A029079";"2015SJ00";"830"
"3769344";"4000   ";"A051735";"A043055";"A028813";"A042613";"A029080";"2015SJ00";"800"
"3769359";"4000   ";"A051735";"A043055";"A028813";"A042613";"A029081";"2015SJ00";"780"
"3769374";"4000   ";"A051735";"A043055";"A028813";"A042613";"A029082";"2015SJ00";"780"
"3769404";"4000   ";"A051735";"A043055";"A028813";"A042614";"A029077";"2015SJ00";"1340"
"3769419";"4000   ";"A051735";"A043055";"A028813";"A042614";"A029078";"2015SJ00";"1470"
"3769434";"4000   ";"A051735";"A043055";"A028813";"A042614";"A029079";"2015SJ00";"1480"
"3769449";"4000   ";"A051735";"A043055";"A028813";"A042614";"A029080";"2015SJ00";"1480"
"3769464";"4000   ";"A051735";"A043055";"A028813";"A042614";"A029081";"2015SJ00";"1440"
"3769479";"4000   ";"A051735";"A043055";"A028813";"A042614";"A029082";"2015SJ00";"1470"
"3769509";"4000   ";"A051735";"A043055";"A028813";"A042615";"A029077";"2015SJ00";"1420"
"3769524";"4000   ";"A051735";"A043055";"A028813";"A042615";"A029078";"2015SJ00";"1560"
"3769539";"4000   ";"A051735";"A043055";"A028813";"A042615";"A029079";"2015SJ00";"1570"
"3769554";"4000   ";"A051735";"A043055";"A028813";"A042615";"A029080";"2015SJ00";"1590"
"3769569";"4000   ";"A051735";"A043055";"A028813";"A042615";"A029081";"2015SJ00";"1530"
"3769584";"4000   ";"A051735";"A043055";"A028813";"A042615";"A029082";"2015SJ00";"1560"
"3769614";"4000   ";"A051735";"A043055";"A028813";"A042616";"A029077";"2015SJ00";"3800"
"3769629";"4000   ";"A051735";"A043055";"A028813";"A042616";"A029078";"2015SJ00";"4060"
"3769644";"4000   ";"A051735";"A043055";"A028813";"A042616";"A029079";"2015SJ00";"4090"
"3769659";"4000   ";"A051735";"A043055";"A028813";"A042616";"A029080";"2015SJ00";"4050"
"3769674";"4000   ";"A051735";"A043055";"A028813";"A042616";"A029081";"2015SJ00";"3930"
"3769689";"4000   ";"A051735";"A043055";"A028813";"A042616";"A029082";"2015SJ00";"4010"
"3769719";"4000   ";"A051735";"A043055";"A028813";"A042617";"A029077";"2015SJ00";"1230"
"3769734";"4000   ";"A051735";"A043055";"A028813";"A042617";"A029078";"2015SJ00";"1310"
"3769749";"4000   ";"A051735";"A043055";"A028813";"A042617";"A029079";"2015SJ00";"1300"
"3769764";"4000   ";"A051735";"A043055";"A028813";"A042617";"A029080";"2015SJ00";"1300"
"3769779";"4000   ";"A051735";"A043055";"A028813";"A042617";"A029081";"2015SJ00";"1220"
"3769794";"4000   ";"A051735";"A043055";"A028813";"A042617";"A029082";"2015SJ00";"1280"
"3769824";"4000   ";"A051735";"A043055";"A028813";"A042618";"A029077";"2015SJ00";"20"
"3769839";"4000   ";"A051735";"A043055";"A028813";"A042618";"A029078";"2015SJ00";"20"
"3769854";"4000   ";"A051735";"A043055";"A028813";"A042618";"A029079";"2015SJ00";"20"
"3769869";"4000   ";"A051735";"A043055";"A028813";"A042618";"A029080";"2015SJ00";"20"
"3769884";"4000   ";"A051735";"A043055";"A028813";"A042618";"A029081";"2015SJ00";"20"
"3769899";"4000   ";"A051735";"A043055";"A028813";"A042618";"A029082";"2015SJ00";"20"
"3769929";"4000   ";"A051735";"A043055";"A028814";"T001332";"A029077";"2015SJ00";"210"
"3769944";"4000   ";"A051735";"A043055";"A028814";"T001332";"A029078";"2015SJ00";"230"
"3769959";"4000   ";"A051735";"A043055";"A028814";"T001332";"A029079";"2015SJ00";"170"
"3769974";"4000   ";"A051735";"A043055";"A028814";"T001332";"A029080";"2015SJ00";"160"
"3769989";"4000   ";"A051735";"A043055";"A028814";"T001332";"A029081";"2015SJ00";"510"
"3770004";"4000   ";"A051735";"A043055";"A028814";"T001332";"A029082";"2015SJ00";"260"
"3770034";"4000   ";"A051735";"A043055";"A028814";"A042609";"A029077";"2015SJ00";"0"
"3770049";"4000   ";"A051735";"A043055";"A028814";"A042609";"A029078";"2015SJ00";"0"
"3770064";"4000   ";"A051735";"A043055";"A028814";"A042609";"A029079";"2015SJ00";"0"
"3770079";"4000   ";"A051735";"A043055";"A028814";"A042609";"A029080";"2015SJ00";"0"
"3770094";"4000   ";"A051735";"A043055";"A028814";"A042609";"A029081";"2015SJ00";"0"
"3770109";"4000   ";"A051735";"A043055";"A028814";"A042609";"A029082";"2015SJ00";"0"
"3770139";"4000   ";"A051735";"A043055";"A028814";"A042610";"A029077";"2015SJ00";"0"
"3770154";"4000   ";"A051735";"A043055";"A028814";"A042610";"A029078";"2015SJ00";"10"
"3770169";"4000   ";"A051735";"A043055";"A028814";"A042610";"A029079";"2015SJ00";"0"
"3770184";"4000   ";"A051735";"A043055";"A028814";"A042610";"A029080";"2015SJ00";"10"
"3770199";"4000   ";"A051735";"A043055";"A028814";"A042610";"A029081";"2015SJ00";"20"
"3770214";"4000   ";"A051735";"A043055";"A028814";"A042610";"A029082";"2015SJ00";"10"
"3770244";"4000   ";"A051735";"A043055";"A028814";"A042611";"A029077";"2015SJ00";"10"
"3770259";"4000   ";"A051735";"A043055";"A028814";"A042611";"A029078";"2015SJ00";"10"
"3770274";"4000   ";"A051735";"A043055";"A028814";"A042611";"A029079";"2015SJ00";"10"
"3770289";"4000   ";"A051735";"A043055";"A028814";"A042611";"A029080";"2015SJ00";"10"
"3770304";"4000   ";"A051735";"A043055";"A028814";"A042611";"A029081";"2015SJ00";"20"
"3770319";"4000   ";"A051735";"A043055";"A028814";"A042611";"A029082";"2015SJ00";"20"
"3770349";"4000   ";"A051735";"A043055";"A028814";"A042612";"A029077";"2015SJ00";"0"
"3770364";"4000   ";"A051735";"A043055";"A028814";"A042612";"A029078";"2015SJ00";"10"
"3770379";"4000   ";"A051735";"A043055";"A028814";"A042612";"A029079";"2015SJ00";"0"
"3770394";"4000   ";"A051735";"A043055";"A028814";"A042612";"A029080";"2015SJ00";"0"
"3770409";"4000   ";"A051735";"A043055";"A028814";"A042612";"A029081";"2015SJ00";"20"
"3770424";"4000   ";"A051735";"A043055";"A028814";"A042612";"A029082";"2015SJ00";"10"
"3770454";"4000   ";"A051735";"A043055";"A028814";"A042613";"A029077";"2015SJ00";"10"
"3770469";"4000   ";"A051735";"A043055";"A028814";"A042613";"A029078";"2015SJ00";"10"
"3770484";"4000   ";"A051735";"A043055";"A028814";"A042613";"A029079";"2015SJ00";"10"
"3770499";"4000   ";"A051735";"A043055";"A028814";"A042613";"A029080";"2015SJ00";"10"
"3770514";"4000   ";"A051735";"A043055";"A028814";"A042613";"A029081";"2015SJ00";"40"
"3770529";"4000   ";"A051735";"A043055";"A028814";"A042613";"A029082";"2015SJ00";"20"
"3770559";"4000   ";"A051735";"A043055";"A028814";"A042614";"A029077";"2015SJ00";"20"
"3770574";"4000   ";"A051735";"A043055";"A028814";"A042614";"A029078";"2015SJ00";"10"
"3770589";"4000   ";"A051735";"A043055";"A028814";"A042614";"A029079";"2015SJ00";"10"
"3770604";"4000   ";"A051735";"A043055";"A028814";"A042614";"A029080";"2015SJ00";"20"
"3770619";"4000   ";"A051735";"A043055";"A028814";"A042614";"A029081";"2015SJ00";"50"
"3770634";"4000   ";"A051735";"A043055";"A028814";"A042614";"A029082";"2015SJ00";"20"
"3770664";"4000   ";"A051735";"A043055";"A028814";"A042615";"A029077";"2015SJ00";"30"
"3770679";"4000   ";"A051735";"A043055";"A028814";"A042615";"A029078";"2015SJ00";"30"
"3770694";"4000   ";"A051735";"A043055";"A028814";"A042615";"A029079";"2015SJ00";"20"
"3770709";"4000   ";"A051735";"A043055";"A028814";"A042615";"A029080";"2015SJ00";"20"
"3770724";"4000   ";"A051735";"A043055";"A028814";"A042615";"A029081";"2015SJ00";"60"
"3770739";"4000   ";"A051735";"A043055";"A028814";"A042615";"A029082";"2015SJ00";"30"
"3770769";"4000   ";"A051735";"A043055";"A028814";"A042616";"A029077";"2015SJ00";"110"
"3770784";"4000   ";"A051735";"A043055";"A028814";"A042616";"A029078";"2015SJ00";"100"
"3770799";"4000   ";"A051735";"A043055";"A028814";"A042616";"A029079";"2015SJ00";"80"
"3770814";"4000   ";"A051735";"A043055";"A028814";"A042616";"A029080";"2015SJ00";"70"
"3770829";"4000   ";"A051735";"A043055";"A028814";"A042616";"A029081";"2015SJ00";"210"
"3770844";"4000   ";"A051735";"A043055";"A028814";"A042616";"A029082";"2015SJ00";"100"
"3770874";"4000   ";"A051735";"A043055";"A028814";"A042617";"A029077";"2015SJ00";"30"
"3770889";"4000   ";"A051735";"A043055";"A028814";"A042617";"A029078";"2015SJ00";"50"
"3770904";"4000   ";"A051735";"A043055";"A028814";"A042617";"A029079";"2015SJ00";"30"
"3770919";"4000   ";"A051735";"A043055";"A028814";"A042617";"A029080";"2015SJ00";"30"
"3770934";"4000   ";"A051735";"A043055";"A028814";"A042617";"A029081";"2015SJ00";"100"
"3770949";"4000   ";"A051735";"A043055";"A028814";"A042617";"A029082";"2015SJ00";"50"
"3770979";"4000   ";"A051735";"A043055";"A028814";"A042618";"A029077";"2015SJ00";"0"
"3770994";"4000   ";"A051735";"A043055";"A028814";"A042618";"A029078";"2015SJ00";"0"
"3771009";"4000   ";"A051735";"A043055";"A028814";"A042618";"A029079";"2015SJ00";"0"
"3771024";"4000   ";"A051735";"A043055";"A028814";"A042618";"A029080";"2015SJ00";"0"
"3771039";"4000   ";"A051735";"A043055";"A028814";"A042618";"A029081";"2015SJ00";"0"
"3771054";"4000   ";"A051735";"A043055";"A028814";"A042618";"A029082";"2015SJ00";"0"
"3771084";"4000   ";"A051735";"A043055";"A028815";"T001332";"A029077";"2015SJ00";"210"
"3771099";"4000   ";"A051735";"A043055";"A028815";"T001332";"A029078";"2015SJ00";"170"
"3771114";"4000   ";"A051735";"A043055";"A028815";"T001332";"A029079";"2015SJ00";"190"
"3771129";"4000   ";"A051735";"A043055";"A028815";"T001332";"A029080";"2015SJ00";"200"
"3771144";"4000   ";"A051735";"A043055";"A028815";"T001332";"A029081";"2015SJ00";"260"
"3771159";"4000   ";"A051735";"A043055";"A028815";"T001332";"A029082";"2015SJ00";"250"
"3771189";"4000   ";"A051735";"A043055";"A028815";"A042609";"A029077";"2015SJ00";"0"
"3771204";"4000   ";"A051735";"A043055";"A028815";"A042609";"A029078";"2015SJ00";"0"
"3771219";"4000   ";"A051735";"A043055";"A028815";"A042609";"A029079";"2015SJ00";"0"
"3771234";"4000   ";"A051735";"A043055";"A028815";"A042609";"A029080";"2015SJ00";"0"
"3771249";"4000   ";"A051735";"A043055";"A028815";"A042609";"A029081";"2015SJ00";"0"
"3771264";"4000   ";"A051735";"A043055";"A028815";"A042609";"A029082";"2015SJ00";"0"
"3771294";"4000   ";"A051735";"A043055";"A028815";"A042610";"A029077";"2015SJ00";"10"
"3771309";"4000   ";"A051735";"A043055";"A028815";"A042610";"A029078";"2015SJ00";"10"
"3771324";"4000   ";"A051735";"A043055";"A028815";"A042610";"A029079";"2015SJ00";"10"
"3771339";"4000   ";"A051735";"A043055";"A028815";"A042610";"A029080";"2015SJ00";"10"
"3771354";"4000   ";"A051735";"A043055";"A028815";"A042610";"A029081";"2015SJ00";"10"
"3771369";"4000   ";"A051735";"A043055";"A028815";"A042610";"A029082";"2015SJ00";"20"
"3771399";"4000   ";"A051735";"A043055";"A028815";"A042611";"A029077";"2015SJ00";"10"
"3771414";"4000   ";"A051735";"A043055";"A028815";"A042611";"A029078";"2015SJ00";"10"
"3771429";"4000   ";"A051735";"A043055";"A028815";"A042611";"A029079";"2015SJ00";"10"
"3771444";"4000   ";"A051735";"A043055";"A028815";"A042611";"A029080";"2015SJ00";"10"
"3771459";"4000   ";"A051735";"A043055";"A028815";"A042611";"A029081";"2015SJ00";"20"
"3771474";"4000   ";"A051735";"A043055";"A028815";"A042611";"A029082";"2015SJ00";"20"
"3771504";"4000   ";"A051735";"A043055";"A028815";"A042612";"A029077";"2015SJ00";"10"
"3771519";"4000   ";"A051735";"A043055";"A028815";"A042612";"A029078";"2015SJ00";"10"
"3771534";"4000   ";"A051735";"A043055";"A028815";"A042612";"A029079";"2015SJ00";"10"
"3771549";"4000   ";"A051735";"A043055";"A028815";"A042612";"A029080";"2015SJ00";"10"
"3771564";"4000   ";"A051735";"A043055";"A028815";"A042612";"A029081";"2015SJ00";"10"
"3771579";"4000   ";"A051735";"A043055";"A028815";"A042612";"A029082";"2015SJ00";"10"
"3771609";"4000   ";"A051735";"A043055";"A028815";"A042613";"A029077";"2015SJ00";"10"
"3771624";"4000   ";"A051735";"A043055";"A028815";"A042613";"A029078";"2015SJ00";"10"
"3771639";"4000   ";"A051735";"A043055";"A028815";"A042613";"A029079";"2015SJ00";"10"
"3771654";"4000   ";"A051735";"A043055";"A028815";"A042613";"A029080";"2015SJ00";"10"
"3771669";"4000   ";"A051735";"A043055";"A028815";"A042613";"A029081";"2015SJ00";"20"
"3771684";"4000   ";"A051735";"A043055";"A028815";"A042613";"A029082";"2015SJ00";"30"
"3771714";"4000   ";"A051735";"A043055";"A028815";"A042614";"A029077";"2015SJ00";"10"
"3771729";"4000   ";"A051735";"A043055";"A028815";"A042614";"A029078";"2015SJ00";"10"
"3771744";"4000   ";"A051735";"A043055";"A028815";"A042614";"A029079";"2015SJ00";"20"
"3771759";"4000   ";"A051735";"A043055";"A028815";"A042614";"A029080";"2015SJ00";"10"
"3771774";"4000   ";"A051735";"A043055";"A028815";"A042614";"A029081";"2015SJ00";"20"
"3771789";"4000   ";"A051735";"A043055";"A028815";"A042614";"A029082";"2015SJ00";"20"
"3771819";"4000   ";"A051735";"A043055";"A028815";"A042615";"A029077";"2015SJ00";"40"
"3771834";"4000   ";"A051735";"A043055";"A028815";"A042615";"A029078";"2015SJ00";"30"
"3771849";"4000   ";"A051735";"A043055";"A028815";"A042615";"A029079";"2015SJ00";"30"
"3771864";"4000   ";"A051735";"A043055";"A028815";"A042615";"A029080";"2015SJ00";"30"
"3771879";"4000   ";"A051735";"A043055";"A028815";"A042615";"A029081";"2015SJ00";"30"
"3771894";"4000   ";"A051735";"A043055";"A028815";"A042615";"A029082";"2015SJ00";"40"
"3771924";"4000   ";"A051735";"A043055";"A028815";"A042616";"A029077";"2015SJ00";"80"
"3771939";"4000   ";"A051735";"A043055";"A028815";"A042616";"A029078";"2015SJ00";"80"
"3771954";"4000   ";"A051735";"A043055";"A028815";"A042616";"A029079";"2015SJ00";"70"
"3771969";"4000   ";"A051735";"A043055";"A028815";"A042616";"A029080";"2015SJ00";"80"
"3771984";"4000   ";"A051735";"A043055";"A028815";"A042616";"A029081";"2015SJ00";"90"
"3771999";"4000   ";"A051735";"A043055";"A028815";"A042616";"A029082";"2015SJ00";"90"
"3772029";"4000   ";"A051735";"A043055";"A028815";"A042617";"A029077";"2015SJ00";"40"
"3772044";"4000   ";"A051735";"A043055";"A028815";"A042617";"A029078";"2015SJ00";"20"
"3772059";"4000   ";"A051735";"A043055";"A028815";"A042617";"A029079";"2015SJ00";"40"
"3772074";"4000   ";"A051735";"A043055";"A028815";"A042617";"A029080";"2015SJ00";"30"
"3772089";"4000   ";"A051735";"A043055";"A028815";"A042617";"A029081";"2015SJ00";"50"
"3772104";"4000   ";"A051735";"A043055";"A028815";"A042617";"A029082";"2015SJ00";"30"
"3772134";"4000   ";"A051735";"A043055";"A028815";"A042618";"A029077";"2015SJ00";"0"
"3772149";"4000   ";"A051735";"A043055";"A028815";"A042618";"A029078";"2015SJ00";"0"
"3772164";"4000   ";"A051735";"A043055";"A028815";"A042618";"A029079";"2015SJ00";"0"
"3772179";"4000   ";"A051735";"A043055";"A028815";"A042618";"A029080";"2015SJ00";"0"
"3772194";"4000   ";"A051735";"A043055";"A028815";"A042618";"A029081";"2015SJ00";"0"
"3772209";"4000   ";"A051735";"A043055";"A028815";"A042618";"A029082";"2015SJ00";"0"
"3772239";"4000   ";"A051735";"A043055";"A028816";"T001332";"A029077";"2015SJ00";"1650"
"3772254";"4000   ";"A051735";"A043055";"A028816";"T001332";"A029078";"2015SJ00";"510"
"3772269";"4000   ";"A051735";"A043055";"A028816";"T001332";"A029079";"2015SJ00";"340"
"3772284";"4000   ";"A051735";"A043055";"A028816";"T001332";"A029080";"2015SJ00";"320"
"3772299";"4000   ";"A051735";"A043055";"A028816";"T001332";"A029081";"2015SJ00";"240"
"3772314";"4000   ";"A051735";"A043055";"A028816";"T001332";"A029082";"2015SJ00";"250"
"3772344";"4000   ";"A051735";"A043055";"A028816";"A042609";"A029077";"2015SJ00";"0"
"3772359";"4000   ";"A051735";"A043055";"A028816";"A042609";"A029078";"2015SJ00";"0"
